5.421104684112099115e-01;5.402511428890894862e-01;5.887473993784422266e-01;5.614226903138275215e-01;5.788379019749957388e-01;5.947292270004747028e-01;6.088013811359764826e-01;6.465203966803102498e-01
6.234512313321746158e-01;6.461182070835704838e-01;6.360501286593709391e-01;6.604273445768192863e-01;6.466537779876125880e-01;6.652795595584588551e-01;6.785311524579330511e-01;6.966481050704582678e-01
6.844146219802136333e-01;6.700902448735664985e-01;6.974935522997566251e-01;6.723324033682017697e-01;6.815677663247543538e-01;6.890301169570113293e-01;7.045077343414024584e-01;7.100394404979408769e-01
7.743009521351166269e-01;7.143083947628836583e-01;7.665231174726486740e-01;7.753650838185576211e-01;7.672005482808833543e-01;7.614620222826598006e-01;7.819004471236403742e-01;8.012250760856630682e-01
5.858896543896082720e-01;5.959329133126637368e-01;5.811000209155908758e-01;5.982756605508043890e-01;5.795902640779002635e-01;5.787703807933600730e-01;6.010138951912747940e-01;6.201107318836376336e-01
6.451552744062452049e-01;6.482194464834551972e-01;6.390748194608738553e-01;6.298539075532529896e-01;6.391267373347682135e-01;6.521299418444301832e-01;6.919667827599037535e-01;7.685684503144391000e-01
6.341326035900495262e-01;6.315989224348390607e-01;6.294432949999976268e-01;6.369553555789420063e-01;6.260070437437967872e-01;6.370105952966507168e-01;6.555653711204287859e-01;6.642375705563694499e-01
7.044543363573370076e-01;6.353855495209551618e-01;7.109568446135706710e-01;6.761104095063495967e-01;7.019089551940540517e-01;6.950650784859598863e-01;6.979087282554800042e-01;7.289145716526597152e-01
6.200603018341136474e-01;6.253760561107163385e-01;6.241720520212449275e-01;6.102529520447148581e-01;6.041434034183136292e-01;6.306797490938288453e-01;6.289143114725377348e-01;6.615845952760511794e-01
6.584413136125887300e-01;6.638829822033757155e-01;6.740048021405974366e-01;6.720445155089558309e-01;6.652770100543448084e-01;6.696323805461509293e-01;6.758592404544734311e-01;6.839836893952270236e-01
6.491816227186225641e-01;7.756968179734021751e-01;7.447815024559786279e-01;7.344042669111218169e-01;7.323200407058784167e-01;7.514870778946448615e-01;7.506972631441645172e-01;7.784221874584215106e-01
6.601724018361676549e-01;6.322777939426005300e-01;6.521499665947597668e-01;6.494724673505423151e-01;6.519789060975521577e-01;6.426037622847204922e-01;6.535094774955197972e-01;6.702932760275267521e-01
5.986450453374286829e-01;6.102677507482876518e-01;6.334141862457179917e-01;6.033779128840061068e-01;6.225411590940312934e-01;6.627187867489233719e-01;7.092235748074093848e-01;7.539176463830730146e-01
1.051937719715774211e+00;1.124692758604302067e+00;1.100106116524843136e+00;1.214463839121554534e+00;1.199009278692266589e+00;1.219415968495244140e+00;1.235980414322935594e+00;1.280543484441187152e+00
6.756049353896866894e-01;6.990145360795032570e-01;7.204357695691645525e-01;7.211489968958446628e-01;7.454329610929260053e-01;7.503191526434546121e-01;7.754145891064539997e-01;8.295581330742448634e-01
7.209469956978439287e-01;6.652591507741582033e-01;6.965193789295203164e-01;7.034252712983826150e-01;6.956783313631594856e-01;7.114381242948435435e-01;7.234279620335175576e-01;7.485057038877002134e-01
6.685703376582007307e-01;7.147044083430320605e-01;7.460134191825954497e-01;7.319602448885647039e-01;7.355189582714564134e-01;7.484048848163298295e-01;7.575918054785604205e-01;7.916417071745840417e-01
6.012521414071728687e-01;5.794633336767348597e-01;6.052133247143448580e-01;5.730605191254014574e-01;5.489240389627147998e-01;5.706029356372983585e-01;6.128505384165867653e-01;6.743520647210938801e-01
6.583987301200419084e-01;6.396062919257571311e-01;6.391248837496631419e-01;6.282643893284509673e-01;6.234683308556617787e-01;6.226692238452250505e-01;6.267781272105406032e-01;6.395247338557036310e-01
7.155923837219896333e-01;7.256133639698056914e-01;6.731111072882539625e-01;7.108940831117543935e-01;7.004460926259994391e-01;6.837225371583017797e-01;7.228229227804774393e-01;7.231095627129050518e-01
6.534518055279402438e-01;6.555065675027474947e-01;6.373263201737389139e-01;6.379267867547656623e-01;6.299820583304076571e-01;6.320369246186664514e-01;6.368257862320942930e-01;6.524211232094632162e-01
6.466394868521708750e-01;6.357482964415943627e-01;6.295886764759025533e-01;6.202898654084731955e-01;6.111376784188496947e-01;6.168002287872428324e-01;6.258465464568665482e-01;6.481978120628018036e-01
5.726067936152696713e-01;5.306380004377946324e-01;6.234290965280122609e-01;6.004146662068891027e-01;6.258837453540244677e-01;6.446116196512965413e-01;6.514388521915968067e-01;6.943067065854852116e-01
6.283665453179142490e-01;6.299416256796773750e-01;6.195537949516430887e-01;6.076780565937143219e-01;6.102080755353517239e-01;6.030454161234684030e-01;6.095018120784625459e-01;6.245016339311602049e-01
6.704299888735912871e-01;6.482766421158973058e-01;6.669046286512234634e-01;6.422558554607236125e-01;6.298403131925843779e-01;6.352322817610468464e-01;6.479706683818833302e-01;6.571976899033313835e-01
5.386645228609512337e-01;5.642441306754180097e-01;6.084008270210146119e-01;6.210657838699247257e-01;6.157929020660053432e-01;6.223784886660530535e-01;6.508555181610233831e-01;6.720442883959144575e-01
5.934760175309918839e-01;5.994163241926971919e-01;5.938782180376815933e-01;5.857015600856652071e-01;5.872444963714739119e-01;5.941764748569160481e-01;6.023453733534709365e-01;6.283609906884123353e-01
5.036350735968655457e-01;5.365538578828453753e-01;5.944652389103889378e-01;5.827136117712311547e-01;5.812619238613681016e-01;5.791843537693569521e-01;5.917900994844751406e-01;6.253383335097506546e-01
8.389866684180653511e-01;8.156903078779258465e-01;8.562617389426239178e-01;8.316793625946956592e-01;8.260016265916424461e-01;8.314300673512668993e-01;8.319377086501550389e-01;8.459978506050503944e-01
9.779783405861252055e-01;1.116415621078787668e+00;1.113113375120482695e+00;1.101721105008242496e+00;1.122089025675302887e+00;1.144297582073989794e+00;1.168488779505828967e+00;1.218232129810160158e+00
5.462748073394452231e-01;6.032149043490728779e-01;5.658194487504030201e-01;5.881950466353029761e-01;5.434435522964061738e-01;5.891194586983906634e-01;6.389033494037140715e-01;6.919373748733632645e-01
6.773543303111266844e-01;7.146787979761003440e-01;6.982925032596805082e-01;7.098015721884621820e-01;7.134678746378285696e-01;7.287585667361178299e-01;7.296036153639385846e-01;7.505191829762740685e-01
7.572247012767299168e-01;7.658152474617154759e-01;8.927721252664666540e-01;9.006644670727862456e-01;8.945024648295042402e-01;8.943286233636804639e-01;8.960876544703663127e-01;8.973473220831530428e-01
5.769924432917027390e-01;5.831649175097294302e-01;5.875949971405186600e-01;5.838805497320793680e-01;5.776654147874902279e-01;5.886798923867266886e-01;5.876242266695553829e-01;5.900626293100226238e-01
6.430056578363726461e-01;6.534809635492602187e-01;6.590021047639308405e-01;6.429357507070176947e-01;6.271517000847165457e-01;6.427623015932133477e-01;6.652565507295320479e-01;6.752798911525826897e-01
6.443371158384844088e-01;6.352562886116105423e-01;6.006797813801865171e-01;6.307850881262122567e-01;6.052910710181848009e-01;6.166642083975935051e-01;6.560450463406490851e-01;7.415525199087056318e-01
5.665133963617482449e-01;5.518621619991435079e-01;5.361831559561714977e-01;5.349418717296605674e-01;5.550414530230587395e-01;5.472492531776895763e-01;5.784058279269390646e-01;6.674124835366237463e-01
6.830885845574724557e-01;6.778057808613254798e-01;6.715193781244748195e-01;6.503507798918275462e-01;6.636839206612793474e-01;6.491119590972441733e-01;6.602952145806511020e-01;6.752562766918658310e-01
6.354489856404594850e-01;6.327619686089563933e-01;6.457227989716181060e-01;6.431051007003362185e-01;6.452339981837516003e-01;6.508751941542235686e-01;6.678148682484418286e-01;6.817128354437859139e-01
6.497996484312699161e-01;6.730893341978969602e-01;6.937445493323532997e-01;6.818720148489074706e-01;7.076749769935878343e-01;7.201317737846033573e-01;7.424511244975549040e-01;7.760463105902805081e-01
5.441162140542820103e-01;5.517157491866941932e-01;5.607493035006125837e-01;5.576078387770688760e-01;5.638469852051982700e-01;5.667143372882558205e-01;5.723523611542067346e-01;5.778649765059612475e-01
5.605024479130831239e-01;5.666998165079576433e-01;5.643058086096025550e-01;5.515200088663877453e-01;5.619591183646697186e-01;5.677008880448110029e-01;5.814002808849588755e-01;6.177423178709902096e-01
6.718934700556787876e-01;6.451505794604820432e-01;7.260424268502387868e-01;7.116157712430504212e-01;7.067689432822055196e-01;7.074890973666174698e-01;7.330789109326442121e-01;7.535728112029413950e-01
7.951675884471717248e-01;7.423543190678441039e-01;8.369913677674982733e-01;8.007946908536753838e-01;8.200609700125428558e-01;8.252714010717103754e-01;8.507211186260438263e-01;8.534638125172502310e-01
6.655052056605271771e-01;6.551491580593614694e-01;6.417943833268612286e-01;6.517423588519212219e-01;6.710322089953396629e-01;6.766551205963196036e-01;6.975456382471958428e-01;7.255550220290932772e-01
5.795024111700209923e-01;5.795642167432629721e-01;5.623364894627813637e-01;5.182261814736771610e-01;5.184869728124780197e-01;5.620862597542659600e-01;6.265463996248863410e-01;7.135140608027685794e-01
6.209327479844615194e-01;6.333514325582414450e-01;5.967731536741341936e-01;6.075549647609649329e-01;5.964695418091985335e-01;6.090859325802889801e-01;6.685470198995110414e-01;7.276729285921341717e-01
5.849218293311628791e-01;6.108774817716409178e-01;6.113681634877554671e-01;5.905933741664465275e-01;6.362871530746978532e-01;6.372338414007341356e-01;6.628466000803214797e-01;7.409299081173428281e-01
6.540945861734462907e-01;6.673833258688077752e-01;6.529986380856396266e-01;6.903353598654210499e-01;7.121507367246645570e-01;7.250162701109104102e-01;7.614480944873210921e-01;8.270941108735228031e-01
5.780141079291198913e-01;5.679367591423098993e-01;5.754367586821795832e-01;5.727062276849058664e-01;5.803292353939220050e-01;5.884487207923252416e-01;5.922546197065153839e-01;6.100847479335970158e-01
6.762593548306505831e-01;7.732820398140418661e-01;7.507438735292718546e-01;7.698807415727828563e-01;7.645258158668731818e-01;7.704677647166057186e-01;7.776914036202091651e-01;8.063446514430043788e-01
6.482864831513924786e-01;6.327948324806480507e-01;6.101071800358381925e-01;6.325544672710893268e-01;6.254790351374228674e-01;6.397002437344513348e-01;6.469819183744098812e-01;6.591246987109454780e-01
6.446231399858607380e-01;6.492131868490192970e-01;6.399229447655465641e-01;6.395751911389503386e-01;6.337965141988736173e-01;6.421254275936031375e-01;6.441590939125793058e-01;6.588891822188569503e-01
7.213693714311185667e-01;7.164707211104290874e-01;7.228741576878724429e-01;7.248400916892140389e-01;7.335363214791827957e-01;7.458773004923174854e-01;7.537622200056240951e-01;7.975464439200798950e-01
5.909620621572863053e-01;6.410682897667756563e-01;6.064123622665936741e-01;6.426707504591919751e-01;6.248374605795173897e-01;6.279312953027998967e-01;6.501725608321117234e-01;6.890621859419122641e-01
6.867842786958953116e-01;7.314001548333751712e-01;7.759908875994734334e-01;7.773461757413222539e-01;7.749446257503159741e-01;7.859495731559936749e-01;7.945458752764166244e-01;8.296957849287901476e-01
6.625717363512687585e-01;6.614383928224297771e-01;6.729029956548385760e-01;6.637981423315897356e-01;6.734270253762930647e-01;6.694151508933670058e-01;6.767724769463321355e-01;6.782032925868057838e-01
6.412427811972777336e-01;6.073749770986649477e-01;6.708543208092770938e-01;6.536006249666878043e-01;6.628031769968462106e-01;6.789878560577529143e-01;6.880195250448634114e-01;7.221028137097508237e-01
6.606423270425521022e-01;6.543798353463581297e-01;6.893131201524835827e-01;6.965618177582225679e-01;6.952029399351418171e-01;6.858764235942117482e-01;7.028817336235118063e-01;7.298858503529545017e-01
6.042259796899615010e-01;8.074333770279226163e-01;7.776143578038606785e-01;7.914018164173496350e-01;7.871673621557900846e-01;7.724759155098672725e-01;7.917234120424543331e-01;8.138581451903399433e-01
5.897472379685854138e-01;6.689197727057754062e-01;7.129306002091689853e-01;6.552917977331814692e-01;6.610283193096411214e-01;6.778559316791010758e-01;6.921243100396329284e-01;7.112238004033673011e-01
7.057401680458836868e-01;8.208051661531378107e-01;8.073557011747669598e-01;8.093963086017335051e-01;7.971468387132334410e-01;8.073751199710025306e-01;8.073827519281022713e-01;8.331392383139195612e-01
5.621411761419947695e-01;5.536869871013740951e-01;5.628625639956169602e-01;5.418473912602512765e-01;5.623644628871763418e-01;5.665692408479003905e-01;5.859827777188814091e-01;6.189766890406559474e-01
6.342574659015018934e-01;6.870970400225786534e-01;7.122519227314645374e-01;7.032895199444743062e-01;7.150885585053422533e-01;7.104641558339617191e-01;7.220631896398759242e-01;7.374833654817204431e-01
6.103397027098825811e-01;6.283885670414047775e-01;6.204725989871616720e-01;6.155342673962563849e-01;6.148405970321412228e-01;6.197992636477506201e-01;6.173914064247096878e-01;6.274998631644347347e-01
6.387058984568491082e-01;6.353327276864682016e-01;6.511242634716809530e-01;6.501515169848577358e-01;6.518582353744694080e-01;6.509172157206454257e-01;6.570111925966893862e-01;6.671830785828120058e-01
6.963774948360866857e-01;6.859515985252624404e-01;7.336303994654121974e-01;7.769600125809155156e-01;7.788616718689178597e-01;7.883536581274347421e-01;7.942176221525562019e-01;8.078361467010617414e-01
1.058980963299998024e+00;1.207775014061252428e+00;1.286556776981292671e+00;1.234172016214407197e+00;1.254672520980731898e+00;1.254750298723558588e+00;1.262370380315530616e+00;1.315229266255305118e+00
6.740934949094290474e-01;6.925718389956574406e-01;6.958366184716406888e-01;7.004385726259499956e-01;6.906542397731466609e-01;7.068058903195861831e-01;7.199667766448708539e-01;7.480640952355044337e-01
5.907415409994688504e-01;5.795113083763467898e-01;5.992327546796298865e-01;5.874778303214743813e-01;5.954701301523557255e-01;6.049374110080711908e-01;6.124164001417252701e-01;6.356924620029676953e-01
5.652190493056941101e-01;5.963342368501706181e-01;6.066619842543661267e-01;5.840762252478471916e-01;5.898217062804865796e-01;6.057249170757929013e-01;6.112010510361788329e-01;6.350851461069638715e-01
7.375205407568987681e-01;7.354921663882011407e-01;7.560818391086120416e-01;7.463563645749808906e-01;7.438161573810798677e-01;7.502601964797427359e-01;7.672772952913052835e-01;7.718723074148362562e-01
6.084253732680962035e-01;6.080834113885427161e-01;6.006012959046661548e-01;6.157368528098130511e-01;6.175356784412504574e-01;6.278459315133932961e-01;6.284560407407762117e-01;6.457271814340517224e-01
6.481095528089741986e-01;6.471210476547470947e-01;6.548229587945666452e-01;6.474270959105270506e-01;6.635392081176774148e-01;6.588232285624222584e-01;6.670773660029432062e-01;6.802394397879318877e-01
6.422957178636191644e-01;6.499142058238450703e-01;6.626400110711667679e-01;6.604609962714248494e-01;6.624903508716121214e-01;6.699834924711890460e-01;6.923590651435962418e-01;7.133667991367064198e-01
8.119190935798988873e-01;9.468830208183618424e-01;1.116332362308369630e+00;1.157347248091569414e+00;1.134001460353112112e+00;1.142014910593619703e+00;1.201743027559663890e+00;1.230162027977055095e+00
7.177685794424928378e-01;7.542537626994254563e-01;7.087474709248604565e-01;7.145649016919539687e-01;7.137058610019662019e-01;7.497412833410146416e-01;7.661023188696918229e-01;8.490385667264911396e-01
6.349464424915481908e-01;6.252301637015122981e-01;6.734441475531811605e-01;6.812440493203867353e-01;6.848508112762201616e-01;7.048375732273758354e-01;7.138830914985383469e-01;7.351760700855376474e-01
6.709117544409907152e-01;8.686715543328916711e-01;9.626559487722653463e-01;9.487477972860575148e-01;9.482052048658644594e-01;9.483632849196119707e-01;9.585757702443459261e-01;9.757593574924863233e-01
5.813154001125446779e-01;5.855184277991303254e-01;5.745893565554129889e-01;5.739201299834930659e-01;5.728731616279053585e-01;5.697757452396238209e-01;5.798903815126154049e-01;6.124493337130986204e-01
8.499263829723993080e-01;7.940298205481303162e-01;8.651123838254858311e-01;8.450146103754856419e-01;8.491930133001923675e-01;8.582202251791563041e-01;8.697483180373647427e-01;8.913203188193302706e-01
6.486543930628587695e-01;6.899229309647817443e-01;6.440246747151253670e-01;6.577228802908308136e-01;6.673615389221075889e-01;6.650259418845804182e-01;6.740368733733723694e-01;7.094223326529696116e-01
7.146366850130322357e-01;6.417462297913110181e-01;6.730944194452207485e-01;6.850812218071269388e-01;6.879539963435395977e-01;6.950759365444051374e-01;7.170726872704741295e-01;7.455894993162617279e-01
6.469263137909236905e-01;6.476190920581901267e-01;6.465237404963940504e-01;6.541043363737455429e-01;6.552233816700430147e-01;6.624750004302925044e-01;6.549613160055730576e-01;6.648670855188256734e-01
6.575422227243183926e-01;6.507296765082768442e-01;6.521361045523366151e-01;6.494047926893220524e-01;6.500658128010059489e-01;6.580136144973715018e-01;6.640670724235562261e-01;6.837493414528154068e-01
6.254887415403701523e-01;6.303664003991408249e-01;6.227123171915373012e-01;6.312081066485092373e-01;6.245481777275102564e-01;6.337288495579804781e-01;6.362624573175483800e-01;6.392052146548156122e-01
5.839713942867342800e-01;5.825302937473085807e-01;6.023920196591292520e-01;5.955171429203295341e-01;5.782955094146403630e-01;6.080326960224519128e-01;6.197748753693860246e-01;6.689585052016636668e-01
9.889100557910704969e-01;9.397814668302949537e-01;1.128344061346350014e+00;1.129616473053373316e+00;1.152048841168916926e+00;1.155892355671136684e+00;1.185434768652199100e+00;1.226666974497979012e+00
5.796879854675117683e-01;5.810325892783682056e-01;5.782794673686196818e-01;5.458903196354049081e-01;5.658599354149133065e-01;5.660242057882950428e-01;5.768209760087668059e-01;6.338039934760163474e-01
6.887554704968387176e-01;6.767168142219909255e-01;6.970655531000130578e-01;6.900727221346961704e-01;6.939847929119478120e-01;6.924091857666579974e-01;6.956059022547114168e-01;7.031300443331006678e-01
6.151944816481944578e-01;6.011876322041364018e-01;5.932567425356080060e-01;5.626695490938126154e-01;5.775436760500736177e-01;5.777712285183613794e-01;6.379114130541635452e-01;7.022605961454720935e-01
5.613380716565696815e-01;5.484268558722960041e-01;5.639833199302817235e-01;5.578110284570677591e-01;5.498314286859147249e-01;5.570452628633941750e-01;5.700006351976409924e-01;5.961433391683923499e-01
6.475221264958717082e-01;6.356920322622134911e-01;6.301487113401187390e-01;6.337712619796176394e-01;6.287214681553944251e-01;6.363407386622286221e-01;6.510743840565369478e-01;6.629093358175460748e-01
7.106970165617573221e-01;7.233524909298040262e-01;6.991892575717449931e-01;6.835503653493736342e-01;6.956211738524546995e-01;7.325059239789258880e-01;7.473003490162128948e-01;8.022704098792470262e-01
5.709359446449118192e-01;6.225604274805578431e-01;5.897817270503855624e-01;5.785822646413026904e-01;5.809197007946040880e-01;5.874734976650284324e-01;6.135234032022639505e-01;6.709125960417491319e-01
5.584271834599331408e-01;5.530732480364195514e-01;5.546426969145549224e-01;5.598267105915906150e-01;5.642273628981336886e-01;5.692496742625530182e-01;5.804262336954152390e-01;6.119296491545374028e-01
5.901382437168135597e-01;6.172893017421533512e-01;6.054458162082599904e-01;6.051283338442894344e-01;6.021175380939587374e-01;6.198915537374887208e-01;6.312645316319148714e-01;6.601277809445642575e-01
6.624754373484523784e-01;6.858479970198239073e-01;6.635010371960395892e-01;6.618208615297933584e-01;6.634965365184617436e-01;6.622360380980905070e-01;6.785345528007464821e-01;7.050231598492404661e-01
7.472079104143765083e-01;8.164085052913592211e-01;8.812217230370453791e-01;8.651949373330838355e-01;8.614966507001368123e-01;8.677340484897078099e-01;8.783677631557188503e-01;8.846305195234094310e-01
6.575753113416255013e-01;6.535354883282509242e-01;6.452864892631631211e-01;6.422153166456805451e-01;6.368826500309043848e-01;6.597023752104343997e-01;6.756805184701529798e-01;6.834091795199980224e-01
