seed,epoch,loss
1555582972,0,6.696632353088866
1555582972,5,4.064920242453039
1555582972,10,0.931630750986339
1555582972,15,0.7953128993315028
1555582972,20,0.7830422633397893
1555582972,25,0.7691358722096262
1555582972,30,0.7900600517009088
1555582972,35,0.7649968223671999
1555582972,40,0.780245332048593
1555582972,45,0.7395453152265032
1555582972,50,0.7572627679032431
1555582972,55,0.7378647418217316
1555582972,60,0.7505387053699072
1555582972,65,0.7990482993785474
1555582972,70,0.8106584341957648
1555582972,75,0.813679718990673
1555582972,80,0.812691109751926
1555582972,85,0.7851103995427825
1555582972,90,0.7742232464025597
1555582972,95,0.7805781591007778
1555582972,100,0.7531116363057306
1555582972,105,0.793603267398552
1555582972,110,0.7781569510083037
1555582972,115,0.7406433237333431
1555582972,120,0.7997757747704545
1555582972,125,0.7693657898887472
1555582972,130,0.8106270562770609
1555582972,135,0.7731079304907009
1555582972,140,0.7719439461581279
1555582972,145,0.7850964967881837
1555582972,150,0.7840706387996107
1555582972,155,0.770222600213684
1555582972,160,0.7805505864308372
1555582972,165,0.7987083028079272
1555582972,170,0.8101147277158016
1555582972,175,0.7944550951904732
1555582972,180,0.7614228252493599
1555582972,185,0.7961017216416525
1555582972,190,0.7894440663161041
1555582972,195,0.7842826538134173
1555582972,200,0.783014945542237
1555582972,205,0.7523315600354726
1555582972,210,0.7991230302942829
1555582972,215,0.7866679895283466
1555582972,220,0.7800854045367169
1555582972,225,0.8032336078735886
1555582972,230,0.7774020449506788
1555582972,235,0.7520394610097989
1555582972,240,0.7753106147233745
1555582972,245,0.7839133672230832
1555582972,249,0.7742091545590747
1555583004,0,6.8625789913409525
1555583004,5,4.202858841988237
1555583004,10,0.95928180275039
1555583004,15,0.8075338933413868
1555583004,20,0.8167780830973913
1555583004,25,0.8414369242822802
1555583004,30,0.7505197512221538
1555583004,35,0.800207388341919
1555583004,40,0.820968129777705
1555583004,45,0.8243957588593775
1555583004,50,0.8113937105923581
1555583004,55,0.834691399389385
1555583004,60,0.8057458947748117
1555583004,65,0.8070323814834683
1555583004,70,0.8175905997364542
1555583004,75,0.8843818769872783
1555583004,80,0.868610943613042
1555583004,85,0.8375255853625952
1555583004,90,0.8524185975309257
1555583004,95,0.7733450811894155
1555583004,100,0.8398013200317835
1555583004,105,0.7935685612470909
1555583004,110,0.830455622385361
1555583004,115,0.8510156269517654
1555583004,120,0.8493175721654879
1555583004,125,0.7889208320246671
1555583004,130,0.8196817364758505
1555583004,135,0.8630748893385751
1555583004,140,0.8078074448339411
1555583004,145,0.8495609225784191
1555583004,150,0.772404999441719
1555583004,155,0.8556283572567412
1555583004,160,0.8678510721746742
1555583004,165,0.8650971527014316
1555583004,170,0.8376625776250546
1555583004,175,0.7787739872593079
1555583004,180,0.8569327243028887
1555583004,185,0.7846751755749618
1555583004,190,0.8318888881239596
1555583004,195,0.8752354407310382
1555583004,200,0.8108323203583989
1555583004,205,0.7198293949752399
1555583004,210,0.8303007238775962
1555583004,215,0.7903497129965523
1555583004,220,0.8235013681262182
1555583004,225,0.8120934435132059
1555583004,230,0.7973471719921432
1555583004,235,0.8083320230951866
1555583004,240,0.8071958956772258
1555583004,245,0.7802472291188499
1555583004,249,0.8099907127483728
1555583034,0,6.8585943358559
1555583034,5,4.156682692259544
1555583034,10,0.8167560138451797
1555583034,15,0.7101220425185673
1555583034,20,0.7202492881340173
1555583034,25,0.7036263797554696
1555583034,30,0.7027135316147745
1555583034,35,0.7039723623871745
1555583034,40,0.6788792938804172
1555583034,45,0.6978647950572083
1555583034,50,0.7067791715976705
1555583034,55,0.7225977693556568
1555583034,60,0.7258726044022944
1555583034,65,0.7230832496587478
1555583034,70,0.7437866116442912
1555583034,75,0.6834149044960572
1555583034,80,0.7372197959146177
1555583034,85,0.6938032493546192
1555583034,90,0.7413250580236876
1555583034,95,0.6595226798923765
1555583034,100,0.7129683082094872
1555583034,105,0.7111387003035251
1555583034,110,0.7070773620742972
1555583034,115,0.7149114107723649
1555583034,120,0.7264714850568152
1555583034,125,0.7000572994315891
1555583034,130,0.6801649404493881
1555583034,135,0.6670452001904078
1555583034,140,0.7020575862959229
1555583034,145,0.6849712335156992
1555583034,150,0.7240941665797702
1555583034,155,0.6800548503471091
1555583034,160,0.7253031190163911
1555583034,165,0.7171964718237404
1555583034,170,0.6915052310762292
1555583034,175,0.6923743401256989
1555583034,180,0.7266394085667647
1555583034,185,0.6935907721006169
1555583034,190,0.6886126697094429
1555583034,195,0.6940561008745209
1555583034,200,0.6937569136747612
1555583034,205,0.6709461482082477
1555583034,210,0.6958583161062736
1555583034,215,0.6644025193905971
1555583034,220,0.7545296688909837
1555583034,225,0.7324633506051731
1555583034,230,0.6793647233547809
1555583034,235,0.7035340743934976
1555583034,240,0.6875440482276022
1555583034,245,0.7161590101012406
1555583034,249,0.6578944243568381
1555583087,0,6.717470268975903
1555583087,5,4.097959649630334
1555583087,10,0.9722465561288917
1555583087,15,0.7743249034507571
1555583087,20,0.8485520313066073
1555583087,25,0.8766085819409674
1555583087,30,0.8812838685401582
1555583087,35,0.8630324072667022
1555583087,40,0.8713329995900658
1555583087,45,0.8695978455062948
1555583087,50,0.8456822481581306
1555583087,55,0.8496625306320116
1555583087,60,0.7577682659177797
1555583087,65,0.9076715643382057
1555583087,70,0.8499599011396755
1555583087,75,0.7593576435831882
1555583087,80,0.8634075745550985
1555583087,85,0.8744120950217312
1555583087,90,0.813629078086744
1555583087,95,0.8399568111995591
1555583087,100,0.8513251157491968
1555583087,105,0.8281031701671537
1555583087,110,0.8969352602236608
1555583087,115,0.8203716559500086
1555583087,120,0.8489641187427811
1555583087,125,0.814010579167368
1555583087,130,0.869238164336228
1555583087,135,0.8754467873669717
1555583087,140,0.8272348694303858
1555583087,145,0.7777180114179332
1555583087,150,0.8452511784563083
1555583087,155,0.8626883759470543
1555583087,160,0.8817038650153104
1555583087,165,0.798065381015259
1555583087,170,0.8344558913539184
1555583087,175,0.8790209660016948
1555583087,180,0.7975854978651269
1555583087,185,0.83126138163067
1555583087,190,0.8139992843752878
1555583087,195,0.8924560908639015
1555583087,200,0.8158553149071072
1555583087,205,0.8643016624461766
1555583087,210,0.8215055872001037
1555583087,215,0.8768251321415471
1555583087,220,0.8843335829428421
1555583087,225,0.8701625516734877
1555583087,230,0.8472308572518462
1555583087,235,0.882141924802535
1555583087,240,0.8490835996469458
1555583087,245,0.8767037550408097
1555583087,249,0.8728402196841829
1555583121,0,6.859045578353522
1555583121,5,4.173614177536997
1555583121,10,0.9572900227618016
1555583121,15,0.7771174486425495
1555583121,20,0.7481449418157471
1555583121,25,0.7450759662976758
1555583121,30,0.8054536702729835
1555583121,35,0.7897087415699737
1555583121,40,0.8304296968212665
1555583121,45,0.8273879856174643
1555583121,50,0.8102795140792673
1555583121,55,0.8187793816203648
1555583121,60,0.8675022928553905
1555583121,65,0.8069727154775038
1555583121,70,0.864811170194647
1555583121,75,0.8113600363261741
1555583121,80,0.8180033592959198
1555583121,85,0.8208489979703162
1555583121,90,0.8109410319560709
1555583121,95,0.8041857417385782
1555583121,100,0.7909413714937723
1555583121,105,0.7628296079778715
1555583121,110,0.7595686146357589
1555583121,115,0.8486442316396898
1555583121,120,0.8036393929052645
1555583121,125,0.8114413492647734
1555583121,130,0.8001537655786413
1555583121,135,0.8239034739741213
1555583121,140,0.8036950172772662
1555583121,145,0.806514893370437
1555583121,150,0.7863795965245611
1555583121,155,0.7758631575602353
1555583121,160,0.8024356344937051
1555583121,165,0.7333630969408685
1555583121,170,0.7850613766060294
1555583121,175,0.8040069368736912
1555583121,180,0.818686420699634
1555583121,185,0.7526075677673857
1555583121,190,0.8058586301814015
1555583121,195,0.8066501632261969
1555583121,200,0.7662254787844388
1555583121,205,0.7331195238293167
1555583121,210,0.7825943982473351
1555583121,215,0.7608946132128072
1555583121,220,0.7641842384321815
1555583121,225,0.7694076496915813
1555583121,230,0.7420449170130976
1555583121,235,0.7724477491125035
1555583121,240,0.8015754854812391
1555583121,245,0.770432349676876
1555583121,249,0.7262061862182423
1555583151,0,6.666938426518692
1555583151,5,4.004916051047501
1555583151,10,0.909325106935496
1555583151,15,0.7457763103090008
1555583151,20,0.7924659180808632
1555583151,25,0.7022772906425803
1555583151,30,0.6903837297495334
1555583151,35,0.7368419449822919
1555583151,40,0.6939629305302952
1555583151,45,0.679332315150391
1555583151,50,0.7139951710361827
1555583151,55,0.7347702085712678
1555583151,60,0.7256918924358787
1555583151,65,0.76283356687092
1555583151,70,0.7262058408118304
1555583151,75,0.6613414027771393
1555583151,80,0.7410881986255298
1555583151,85,0.7311926737754815
1555583151,90,0.7428188148618483
1555583151,95,0.7174728421533283
1555583151,100,0.7167046753559168
1555583151,105,0.7219576508957715
1555583151,110,0.7514468119215452
1555583151,115,0.7548572754745415
1555583151,120,0.7631724448924251
1555583151,125,0.6984479943211722
1555583151,130,0.7496590534742814
1555583151,135,0.69773073471601
1555583151,140,0.7413993699800027
1555583151,145,0.7225187703546608
1555583151,150,0.7325697177446445
1555583151,155,0.7292650099693785
1555583151,160,0.7252404343176821
1555583151,165,0.6955108199018393
1555583151,170,0.6359284026161468
1555583151,175,0.7147432440749458
1555583151,180,0.7228109400378199
1555583151,185,0.7024123748475148
1555583151,190,0.7136029312303809
1555583151,195,0.7118569496384923
1555583151,200,0.6743673442998797
1555583151,205,0.7403339329101227
1555583151,210,0.7654321161575379
1555583151,215,0.7194406604933269
1555583151,220,0.7497963628880651
1555583151,225,0.744996697319314
1555583151,230,0.7409516435107478
1555583151,235,0.7230244909744579
1555583151,240,0.6948596108046539
1555583151,245,0.7394737455727557
1555583151,249,0.7270560861107485
1555583224,0,6.837248153744113
1555583224,5,4.168053408963314
1555583224,10,1.0382052114106286
1555583224,15,0.7846849681418918
1555583224,20,0.7686752780534365
1555583224,25,0.7888159130534307
1555583224,30,0.7657079262490979
1555583224,35,0.7693901933202322
1555583224,40,0.7703401570903757
1555583224,45,0.7377169704784492
1555583224,50,0.7441546120918545
1555583224,55,0.774452814621422
1555583224,60,0.8013367594663806
1555583224,65,0.7554247425494206
1555583224,70,0.7654446337513262
1555583224,75,0.8210935900561283
1555583224,80,0.7735826632232322
1555583224,85,0.8385324783690564
1555583224,90,0.7862796180394528
1555583224,95,0.7895467172619138
1555583224,100,0.768908947766331
1555583224,105,0.8165703810807752
1555583224,110,0.7908519842479595
1555583224,115,0.7472611160793692
1555583224,120,0.7752774762186032
1555583224,125,0.794138992290379
1555583224,130,0.7314248279509398
1555583224,135,0.7930328894421587
1555583224,140,0.7576522493850107
1555583224,145,0.8063901831126328
1555583224,150,0.7695618153809682
1555583224,155,0.7899360982586325
1555583224,160,0.7677091934728958
1555583224,165,0.79127242076138
1555583224,170,0.7975443167117211
1555583224,175,0.7430342612280327
1555583224,180,0.7658462853386298
1555583224,185,0.7561530791984449
1555583224,190,0.7819482766314058
1555583224,195,0.77573771679536
1555583224,200,0.774423689780378
1555583224,205,0.7865122919750969
1555583224,210,0.7829071842984324
1555583224,215,0.7681337081740436
1555583224,220,0.7363745036473455
1555583224,225,0.7418624132508562
1555583224,230,0.7645457114717771
1555583224,235,0.7792829896332002
1555583224,240,0.7496210836503608
1555583224,245,0.8073316666732624
1555583224,249,0.7472196043353525
1555583246,0,6.9565688616255414
1555583246,5,4.260239887378439
1555583246,10,0.987293398044536
1555583246,15,0.6420681677811082
1555583246,20,0.672157283744033
1555583246,25,0.6719866999843175
1555583246,30,0.715247056099661
1555583246,35,0.7018306120743723
1555583246,40,0.7302788183220303
1555583246,45,0.7145929296051222
1555583246,50,0.7460115330851175
1555583246,55,0.7274685989837029
1555583246,60,0.7253033450084533
1555583246,65,0.7518510162912708
1555583246,70,0.7542012844693763
1555583246,75,0.7805393960906463
1555583246,80,0.7287811003543448
1555583246,85,0.7542613614593978
1555583246,90,0.7726928581408502
1555583246,95,0.7339960771013215
1555583246,100,0.7491397626421469
1555583246,105,0.7108774404343563
1555583246,110,0.7235938716815014
1555583246,115,0.7373256318273316
1555583246,120,0.7817207062822774
1555583246,125,0.7466822362149985
1555583246,130,0.7455894503468471
1555583246,135,0.7524935279136971
1555583246,140,0.7250243418542435
1555583246,145,0.7186306114831443
1555583246,150,0.7258246103288872
1555583246,155,0.7179939260070909
1555583246,160,0.7440835625504348
1555583246,165,0.703965835787204
1555583246,170,0.7532979490946337
1555583246,175,0.7122857406044645
1555583246,180,0.7089440725762239
1555583246,185,0.7103654705032465
1555583246,190,0.7159314383743167
1555583246,195,0.7443939705531143
1555583246,200,0.7038956410253859
1555583246,205,0.7155392950840539
1555583246,210,0.7366131535266968
1555583246,215,0.752029471216635
1555583246,220,0.6690974375811274
1555583246,225,0.7510712542814507
1555583246,230,0.7359661457131826
1555583246,235,0.7211422052218228
1555583246,240,0.7539731985880513
1555583246,245,0.7328290663624523
1555583246,249,0.7080248600453017
1555583268,0,6.807740628401053
1555583268,5,4.092223001534635
1555583268,10,0.9086171618151652
1555583268,15,0.7886577959521781
1555583268,20,0.7747761640273942
1555583268,25,0.7422238391211722
1555583268,30,0.8027805677057103
1555583268,35,0.8008360557099697
1555583268,40,0.7991661438544124
1555583268,45,0.7717741216925103
1555583268,50,0.7379583463326539
1555583268,55,0.7493639407854412
1555583268,60,0.7575834983553036
1555583268,65,0.8009336280059394
1555583268,70,0.7731801160267017
1555583268,75,0.8252990416691289
1555583268,80,0.7950958355284283
1555583268,85,0.7929250144485662
1555583268,90,0.8018892237045229
1555583268,95,0.7488169677730996
1555583268,100,0.7428486405716158
1555583268,105,0.8108628235564233
1555583268,110,0.8064065120888526
1555583268,115,0.7676921044803501
1555583268,120,0.7965487641379521
1555583268,125,0.7517628350523281
1555583268,130,0.7906821627301182
1555583268,135,0.771641392563415
1555583268,140,0.7590970789274539
1555583268,145,0.8004088458520281
1555583268,150,0.8019427830716298
1555583268,155,0.7863571257659165
1555583268,160,0.813135448802106
1555583268,165,0.806667573738836
1555583268,170,0.773548603105528
1555583268,175,0.8263528383674622
1555583268,180,0.7611533454812142
1555583268,185,0.8171880346409524
1555583268,190,0.8277690350325438
1555583268,195,0.8185568990687382
1555583268,200,0.786619865594904
1555583268,205,0.7846451419531896
1555583268,210,0.7499974303731344
1555583268,215,0.7883969638205054
1555583268,220,0.7626191482579963
1555583268,225,0.7554231053278025
1555583268,230,0.7887672904447454
1555583268,235,0.7680247934769568
1555583268,240,0.7792900996602824
1555583268,245,0.7576124871175276
1555583268,249,0.782507380490338
1555583290,0,6.805748490001322
1555583290,5,4.1496825376367426
1555583290,10,0.9880203787333894
1555583290,15,0.8414415758817152
1555583290,20,0.7315163741248848
1555583290,25,0.7404510664010597
1555583290,30,0.801342626287154
1555583290,35,0.7629707708415984
1555583290,40,0.7553236160859738
1555583290,45,0.7511190701692507
1555583290,50,0.8115829984533858
1555583290,55,0.7444515863464662
1555583290,60,0.7509703518098495
1555583290,65,0.7272309267338939
1555583290,70,0.7891063394737575
1555583290,75,0.7455896768519312
1555583290,80,0.7855630013991892
1555583290,85,0.7948325198328605
1555583290,90,0.8099321692473547
1555583290,95,0.7558244472059812
1555583290,100,0.7951040192046733
1555583290,105,0.8038143401994308
1555583290,110,0.7776277013914804
1555583290,115,0.7953767716794063
1555583290,120,0.7857167029240405
1555583290,125,0.7515789901235559
1555583290,130,0.8045114367809929
1555583290,135,0.7828118765264428
1555583290,140,0.7677010784729427
1555583290,145,0.7693227785703607
1555583290,150,0.7893125056166778
1555583290,155,0.7579729395393924
1555583290,160,0.7908622278995288
1555583290,165,0.8350046990361355
1555583290,170,0.8010047197605688
1555583290,175,0.8057173709379938
1555583290,180,0.8199925419324833
1555583290,185,0.7905492655852433
1555583290,190,0.7713821987301867
1555583290,195,0.8317009056633257
1555583290,200,0.8025425746008741
1555583290,205,0.7773404177238058
1555583290,210,0.7622960600909241
1555583290,215,0.7685191603919196
1555583290,220,0.8169340772798585
1555583290,225,0.7657304937643246
1555583290,230,0.7688067070274712
1555583290,235,0.7813751470148346
1555583290,240,0.7842066036939882
1555583290,245,0.7942580435718497
1555583290,249,0.7787732442169808
1555583312,0,7.065226025953513
1555583312,5,4.331978378225502
1555583312,10,1.0096646522196684
1555583312,15,0.6534183582583538
1555583312,20,0.6124438807508088
1555583312,25,0.6604993143222493
1555583312,30,0.6642948006113746
1555583312,35,0.6398508950262648
1555583312,40,0.6529416601156159
1555583312,45,0.6648158344365567
1555583312,50,0.68443023002994
1555583312,55,0.6640835179013403
1555583312,60,0.6480256998267454
1555583312,65,0.6905271757184364
1555583312,70,0.6645409674180268
1555583312,75,0.7119121438110897
1555583312,80,0.7286471025802613
1555583312,85,0.6830135171775834
1555583312,90,0.6807195056170379
1555583312,95,0.7040587671036748
1555583312,100,0.6651074807949039
1555583312,105,0.7003876135173278
1555583312,110,0.6793542022820492
1555583312,115,0.734138494649986
1555583312,120,0.7210893741749048
1555583312,125,0.726870314363491
1555583312,130,0.7020960378393516
1555583312,135,0.6643080388318121
1555583312,140,0.7124949153919494
1555583312,145,0.6889557778140247
1555583312,150,0.6586581693784427
1555583312,155,0.7072295337647244
1555583312,160,0.7060051034881593
1555583312,165,0.7031399054183641
1555583312,170,0.6750913600847838
1555583312,175,0.719283873163386
1555583312,180,0.7210996996082041
1555583312,185,0.6782468109919456
1555583312,190,0.6689606082401979
1555583312,195,0.7081925951228717
1555583312,200,0.6512910911876079
1555583312,205,0.6754052396847425
1555583312,210,0.7047483812635852
1555583312,215,0.7059549073854752
1555583312,220,0.6701020498038234
1555583312,225,0.6865100994957825
1555583312,230,0.6740892558505159
1555583312,235,0.6929678944521859
1555583312,240,0.7083813122787325
1555583312,245,0.7159401176223845
1555583312,249,0.6538537911748322
1555583333,0,6.847660149563921
1555583333,5,4.1280209239668455
1555583333,10,0.9414058753892672
1555583333,15,0.7525404580858499
1555583333,20,0.6939953461824462
1555583333,25,0.7276738086832099
1555583333,30,0.730127292186446
1555583333,35,0.7513226793310062
1555583333,40,0.7493447381814109
1555583333,45,0.7333307146076204
1555583333,50,0.7362755487696024
1555583333,55,0.76887144083208
1555583333,60,0.8064368377730525
1555583333,65,0.7279763394694531
1555583333,70,0.8193280504200958
1555583333,75,0.8055357243208836
1555583333,80,0.756909343482115
1555583333,85,0.7768194932358122
1555583333,90,0.7606672414116634
1555583333,95,0.771425729446016
1555583333,100,0.73262917869746
1555583333,105,0.7790292807865846
1555583333,110,0.7975387613748371
1555583333,115,0.788527020595969
1555583333,120,0.7220278679903963
1555583333,125,0.7322965591035709
1555583333,130,0.7559158770646424
1555583333,135,0.7606646000770387
1555583333,140,0.8007699019705722
1555583333,145,0.8090191365645968
1555583333,150,0.8040615721369941
1555583333,155,0.7507430673893767
1555583333,160,0.7724410680248167
1555583333,165,0.8076769473419579
1555583333,170,0.7938149889926059
1555583333,175,0.7249500505461797
1555583333,180,0.7585225138297563
1555583333,185,0.7424057923918345
1555583333,190,0.743692959273078
1555583333,195,0.7885179686586299
1555583333,200,0.7460168029890908
1555583333,205,0.7818090218999729
1555583333,210,0.7547488305475661
1555583333,215,0.752036478946593
1555583333,220,0.7611271019508397
1555583333,225,0.7997161108207972
1555583333,230,0.79160606420018
1555583333,235,0.7375933993460094
1555583333,240,0.7597119296858846
1555583333,245,0.7171268898777947
